timestamp,NO₂ level  (µg/m³),NO level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),StationName,PostCodes
01-02-2020 00:00,1.8785,0.32247,2.37295,7.7,STK5,SK7 4BA
01-02-2020 01:00,1.66493,0.32291,2.16006,8.7,STK5,SK7 4BA
01-02-2020 02:00,3.17799,0.28703,3.6181,16.4,STK5,SK7 4BA
01-02-2020 03:00,4.63096,0.46643,5.34615,31.9,STK5,SK7 4BA
01-02-2020 04:00,4.47099,0.39467,5.07614,24.2,STK5,SK7 4BA
01-02-2020 05:00,3.44293,0.46643,4.15812,31.9,STK5,SK7 4BA
01-02-2020 06:00,4.14191,0.57407,5.02214,26.1,STK5,SK7 4BA
01-02-2020 07:00,3.22389,0.57407,4.10411,17.4,STK5,SK7 4BA
01-02-2020 08:00,4.29987,0.71759,5.40015,19.3,STK5,SK7 4BA
01-02-2020 09:00,5.59692,0.68171,6.64218,17.4,STK5,SK7 4BA
01-02-2020 10:00,7.20886,0.96874,8.69424,16.4,STK5,SK7 4BA
01-02-2020 11:00,7.30167,1.50693,9.61227,16.4,STK5,SK7 4BA
01-02-2020 12:00,7.46165,1.57869,9.88227,19.3,STK5,SK7 4BA
01-02-2020 13:00,5.52874,1.18402,7.3442,15.5,STK5,SK7 4BA
01-02-2020 14:00,5.15275,1.11226,6.85819,16.4,STK5,SK7 4BA
01-02-2020 15:00,5.31881,0.96874,6.80419,14.5,STK5,SK7 4BA
01-02-2020 16:00,4.99581,0.93286,6.42618,8.7,STK5,SK7 4BA
01-02-2020 17:00,7.26185,1.00462,8.80224,8.7,STK5,SK7 4BA
01-02-2020 18:00,11.58197,1.00462,13.12236,7.7,STK5,SK7 4BA
01-02-2020 19:00,12.34204,0.8611,13.66238,8.7,STK5,SK7 4BA
01-02-2020 20:00,11.41693,1.11226,13.12236,11.6,STK5,SK7 4BA
01-02-2020 21:00,12.7241,0.71759,13.82438,14.5,STK5,SK7 4BA
01-02-2020 22:00,17.09923,0.68171,18.1445,11.6,STK5,SK7 4BA
01-02-2020 23:00,23.51225,1.14814,25.2727,13.5,STK5,SK7 4BA
02-02-2020 00:00,22.74003,1.7222,25.3807,15.5,STK5,SK7 4BA
02-02-2020 01:00,9.54944,0.7545,10.70633,13.5,STK5,SK7 4BA
02-02-2020 02:00,7.91405,1.22157,9.7871,11.6,STK5,SK7 4BA
02-02-2020 03:00,7.79792,3.41321,13.03144,11.6,STK5,SK7 4BA
02-02-2020 04:00,16.46404,6.71864,26.76581,11.6,STK5,SK7 4BA
02-02-2020 05:00,7.40908,1.86829,10.27375,8.7,STK5,SK7 4BA
02-02-2020 06:00,5.10432,1.14971,6.86719,10.6,STK5,SK7 4BA
02-02-2020 07:00,9.05074,3.08986,13.78845,5.8,STK5,SK7 4BA
02-02-2020 08:00,16.39385,9.19771,30.49681,5.8,STK5,SK7 4BA
02-02-2020 09:00,36.17477,17.17385,62.50764,10.6,STK5,SK7 4BA
02-02-2020 10:00,32.58214,12.28757,51.42281,5.8,STK5,SK7 4BA
02-02-2020 11:00,11.90523,1.58086,14.32917,2.9,STK5,SK7 4BA
02-02-2020 12:00,13.74471,1.54493,16.11356,1.9,STK5,SK7 4BA
02-02-2020 13:00,12.58782,2.29943,16.11356,7.7,STK5,SK7 4BA
02-02-2020 14:00,10.91361,2.22757,14.32917,11.6,STK5,SK7 4BA
02-02-2020 15:00,8.13237,1.14971,9.89524,16.4,STK5,SK7 4BA
02-02-2020 16:00,8.68225,0.82636,9.94931,21.3,STK5,SK7 4BA
02-02-2020 17:00,11.22569,0.7545,12.38257,21.3,STK5,SK7 4BA
02-02-2020 18:00,5.39401,0.46707,6.11018,17.4,STK5,SK7 4BA
02-02-2020 19:00,7.33248,0.7545,8.48936,22.2,STK5,SK7 4BA
02-02-2020 20:00,8.20374,0.53893,9.03008,22.2,STK5,SK7 4BA
02-02-2020 21:00,5.12263,0.503,5.89389,24.2,STK5,SK7 4BA
02-02-2020 22:00,8.47715,0.43114,9.13823,20.3,STK5,SK7 4BA
02-02-2020 23:00,4.47681,0.39521,5.0828,19.3,STK5,SK7 4BA
03-02-2020 00:00,4.04525,0.35929,4.59615,16.4,STK5,SK7 4BA
03-02-2020 01:00,9.29321,0.68358,10.34135,17.4,STK5,SK7 4BA
03-02-2020 02:00,2.5294,0.53967,3.35688,17.4,STK5,SK7 4BA
03-02-2020 03:00,2.31589,0.43173,2.97788,13.5,STK5,SK7 4BA
03-02-2020 04:00,6.21625,0.35978,6.7679,9.7,STK5,SK7 4BA
03-02-2020 05:00,3.4008,0.35978,3.95246,16.4,STK5,SK7 4BA
03-02-2020 06:00,4.26403,0.46771,4.98118,13.5,STK5,SK7 4BA
03-02-2020 07:00,10.75304,0.75554,11.91151,14.5,STK5,SK7 4BA
03-02-2020 08:00,19.87564,1.72694,22.52358,15.5,STK5,SK7 4BA
03-02-2020 09:00,21.15566,2.41052,24.85173,20.3,STK5,SK7 4BA
03-02-2020 10:00,20.28835,2.44649,24.03958,21.3,STK5,SK7 4BA
03-02-2020 11:00,19.83476,3.16605,24.6893,26.1,STK5,SK7 4BA
03-02-2020 12:00,16.09683,3.23801,21.06171,19.3,STK5,SK7 4BA
03-02-2020 13:00,11.63157,2.23063,15.05181,19.3,STK5,SK7 4BA
03-02-2020 14:00,11.96562,1.90683,14.88938,20.3,STK5,SK7 4BA
03-02-2020 15:00,13.72884,2.73432,17.9214,15.5,STK5,SK7 4BA
03-02-2020 16:00,14.05779,2.59041,18.02969,20.3,STK5,SK7 4BA
03-02-2020 17:00,20.04316,3.45387,25.33902,24.2,STK5,SK7 4BA
03-02-2020 18:00,26.17565,2.95018,30.6992,17.4,STK5,SK7 4BA
03-02-2020 19:00,25.37576,2.51845,29.23733,14.5,STK5,SK7 4BA
03-02-2020 20:00,19.06145,1.79889,21.81971,5.8,STK5,SK7 4BA
03-02-2020 21:00,24.42061,1.83487,27.23403,14.5,STK5,SK7 4BA
03-02-2020 22:00,8.79775,0.9714,10.28721,10.6,STK5,SK7 4BA
03-02-2020 23:00,6.536,0.53967,7.36348,12.6,STK5,SK7 4BA
04-02-2020 00:00,4.37027,0.53967,5.19775,14.5,STK5,SK7 4BA
04-02-2020 01:00,4.59793,0.36027,5.15034,13.5,STK5,SK7 4BA
04-02-2020 02:00,3.07685,0.46835,3.79499,11.6,STK5,SK7 4BA
04-02-2020 03:00,1.56502,0.25219,1.95171,10.6,STK5,SK7 4BA
04-02-2020 04:00,1.50978,0.28822,1.95171,8.7,STK5,SK7 4BA
04-02-2020 05:00,1.45454,0.32424,1.95171,18.4,STK5,SK7 4BA
04-02-2020 06:00,2.97253,0.32424,3.4697,17.4,STK5,SK7 4BA
04-02-2020 07:00,6.48207,0.82863,7.75261,20.3,STK5,SK7 4BA
04-02-2020 08:00,12.13758,2.1256,15.3968,21.3,STK5,SK7 4BA
04-02-2020 09:00,15.22163,2.34177,18.81228,22.2,STK5,SK7 4BA
04-02-2020 10:00,17.38197,2.62998,21.41456,19.3,STK5,SK7 4BA
04-02-2020 11:00,18.94802,2.84614,23.31205,16.4,STK5,SK7 4BA
04-02-2020 12:00,26.00879,6.19667,35.51021,19.3,STK5,SK7 4BA
04-02-2020 13:00,17.91262,4.93572,25.48061,28,STK5,SK7 4BA
04-02-2020 14:00,17.83376,5.80037,26.72753,23.2,STK5,SK7 4BA
04-02-2020 15:00,22.17273,7.63776,33.88379,18.4,STK5,SK7 4BA
04-02-2020 16:00,36.83784,19.99507,67.49651,25.1,STK5,SK7 4BA
04-02-2020 17:00,47.94084,26.08365,87.93521,28,STK5,SK7 4BA
04-02-2020 18:00,45.39463,8.89871,59.03912,19.3,STK5,SK7 4BA
04-02-2020 19:00,42.31572,8.50241,55.35256,21.3,STK5,SK7 4BA
04-02-2020 20:00,37.47958,6.98927,48.1963,25.1,STK5,SK7 4BA
04-02-2020 21:00,32.17215,2.99025,36.75714,27.1,STK5,SK7 4BA
04-02-2020 22:00,39.16371,12.57347,58.44276,28,STK5,SK7 4BA
04-02-2020 23:00,44.26989,4.61148,51.34072,24.2,STK5,SK7 4BA
05-02-2020 00:00,30.48227,3.3145,35.56443,26.1,STK5,SK7 4BA
05-02-2020 01:00,20.27471,0.97406,21.76826,21.3,STK5,SK7 4BA
05-02-2020 02:00,15.94326,0.57722,16.82833,25.1,STK5,SK7 4BA
05-02-2020 03:00,15.56224,0.6133,16.50262,26.1,STK5,SK7 4BA
05-02-2020 04:00,15.88073,0.86583,17.20832,24.2,STK5,SK7 4BA
05-02-2020 05:00,16.83826,1.55129,19.21686,21.3,STK5,SK7 4BA
05-02-2020 06:00,21.52211,6.71022,31.81096,19.3,STK5,SK7 4BA
05-02-2020 07:00,37.67569,20.81611,69.59327,27.1,STK5,SK7 4BA
05-02-2020 08:00,40.22553,28.46431,83.87021,24.2,STK5,SK7 4BA
05-02-2020 09:00,27.56114,6.24123,37.13089,20.3,STK5,SK7 4BA
05-02-2020 10:00,30.37558,12.22991,49.12786,18.4,STK5,SK7 4BA
05-02-2020 11:00,50.05794,30.12383,96.24717,22.2,STK5,SK7 4BA
05-02-2020 12:00,53.17733,42.53413,118.39542,32.9,STK5,SK7 4BA
05-02-2020 13:00,36.17105,10.78686,52.71066,37.7,STK5,SK7 4BA
05-02-2020 14:00,39.56766,9.70456,54.44778,36.7,STK5,SK7 4BA
05-02-2020 15:00,36.77617,6.71022,47.06503,29,STK5,SK7 4BA
05-02-2020 16:00,29.32547,3.39119,34.52521,29,STK5,SK7 4BA
05-02-2020 17:00,39.37192,5.15893,47.28217,26.1,STK5,SK7 4BA
05-02-2020 18:00,60.8181,43.00312,126.7553,35.7,STK5,SK7 4BA
05-02-2020 19:00,65.13898,55.16088,149.71782,44.4,STK5,SK7 4BA
05-02-2020 20:00,59.47878,61.36603,153.57205,40.6,STK5,SK7 4BA
05-02-2020 21:00,57.01456,65.91166,158.0777,47.3,STK5,SK7 4BA
05-02-2020 22:00,61.69124,147.26404,287.49295,52.2,STK5,SK7 4BA
05-02-2020 23:00,47.62818,77.13143,165.89473,36.7,STK5,SK7 4BA
06-02-2020 00:00,43.18195,46.57469,114.59547,38.6,STK5,SK7 4BA
06-02-2020 01:00,34.9665,33.56081,86.42569,29,STK5,SK7 4BA
06-02-2020 02:00,31.07587,25.17964,69.68411,30,STK5,SK7 4BA
06-02-2020 03:00,25.34911,14.48642,47.56131,22.2,STK5,SK7 4BA
