timestamp,PM₁₀ level  (µg/m³),NO level  (µg/m³),O₃ level  (µg/m³),NOx level  (µg/m³),NO₂ level  (µg/m³),StationName,PostCodes
01-02-2020 00:00,13.5,30.20585,31.94499,97.15312,50.83813,M60,M28 2AB
01-02-2020 01:00,24.2,14.01,47.41835,57.00742,35.52572,M60,M28 2AB
01-02-2020 02:00,24.2,10.33468,53.05863,49.24007,33.39379,M60,M28 2AB
01-02-2020 03:00,32.9,5.18462,57.70064,32.84429,24.89465,M60,M28 2AB
01-02-2020 04:00,31.9,4.87354,63.64041,27.51961,20.04695,M60,M28 2AB
01-02-2020 05:00,29,4.80442,59.64729,31.5263,24.15963,M60,M28 2AB
01-02-2020 06:00,25.1,4.5279,62.34265,26.51794,19.57525,M60,M28 2AB
01-02-2020 07:00,31.9,26.33787,36.03794,91.89019,51.50602,M60,M28 2AB
01-02-2020 08:00,28,16.90186,53.6576,60.04758,34.13175,M60,M28 2AB
01-02-2020 09:00,29,23.57274,49.96396,72.33124,36.18687,M60,M28 2AB
01-02-2020 10:00,19.3,9.78165,63.29101,36.1129,21.11458,M60,M28 2AB
01-02-2020 11:00,14.5,6.60175,69.2807,26.4125,16.28996,M60,M28 2AB
01-02-2020 12:00,24.2,11.06052,65.3874,38.22168,21.26245,M60,M28 2AB
01-02-2020 13:00,72.5,20.77304,59.6972,66.16305,34.31149,M60,M28 2AB
01-02-2020 14:00,50.2,20.9113,53.80734,70.11701,38.05347,M60,M28 2AB
01-02-2020 15:00,20.3,21.91366,55.65416,65.00322,31.40274,M60,M28 2AB
01-02-2020 16:00,8.7,16.27971,56.40287,55.61914,30.65727,M60,M28 2AB
01-02-2020 17:00,46.4,14.24042,58.00012,45.70786,23.87285,M60,M28 2AB
01-02-2020 18:00,13.5,1.52082,69.87967,11.22927,8.89737,M60,M28 2AB
01-02-2020 19:00,12.6,0.41477,70.67829,7.74978,7.1138,M60,M28 2AB
01-02-2020 20:00,17.4,4.87354,60.89514,24.14556,16.6729,M60,M28 2AB
01-02-2020 21:00,3.9,0.58759,65.88654,10.54391,9.64295,M60,M28 2AB
01-02-2020 22:00,29,31.17685,37.08614,93.62994,45.8261,M60,M28 2AB
01-02-2020 23:00,20.3,32.00639,27.15324,101.32699,52.25122,M60,M28 2AB
02-02-2020 00:00,26.1,53.02138,10.33221,158.94947,77.65115,M60,M28 2AB
02-02-2020 01:00,20.3,43.88206,8.8847,137.44329,70.15841,M60,M28 2AB
02-02-2020 02:00,16.4,26.12851,17.46992,96.3792,56.31605,M60,M28 2AB
02-02-2020 03:00,17.4,14.08517,28.0517,56.42353,34.82657,M60,M28 2AB
02-02-2020 04:00,8.7,9.41319,40.63004,37.94997,23.51662,M60,M28 2AB
02-02-2020 05:00,4.8,11.24737,39.03279,42.33085,25.08512,M60,M28 2AB
02-02-2020 06:00,6.8,12.83931,51.01216,44.65324,24.96657,M60,M28 2AB
02-02-2020 07:00,6.8,15.95397,52.70923,57.69029,33.22789,M60,M28 2AB
02-02-2020 08:00,7.7,25.78244,44.92264,85.55898,46.02646,M60,M28 2AB
02-02-2020 09:00,14.5,34.08819,33.69198,109.78573,57.5179,M60,M28 2AB
02-02-2020 10:00,16.4,49.93833,22.91055,151.79989,75.22885,M60,M28 2AB
02-02-2020 11:00,34.8,58.7978,15.92258,171.11795,80.96258,M60,M28 2AB
02-02-2020 12:00,18.4,78.14328,15.07404,199.72558,79.90756,M60,M28 2AB
02-02-2020 13:00,29,85.13395,14.67473,216.35178,85.81488,M60,M28 2AB
02-02-2020 14:00,26.1,41.56337,35.13949,117.49184,53.76224,M60,M28 2AB
02-02-2020 15:00,28,33.08458,41.62831,100.49617,49.76719,M60,M28 2AB
02-02-2020 16:00,30,47.86189,29.44929,142.03529,68.64807,M60,M28 2AB
02-02-2020 17:00,35.7,81.25794,26.45444,210.44024,85.84648,M60,M28 2AB
02-02-2020 18:00,33.8,75.78998,18.61794,213.55436,97.34467,M60,M28 2AB
02-02-2020 19:00,27.1,24.81343,41.02935,90.15098,52.10424,M60,M28 2AB
02-02-2020 20:00,26.1,40.97504,24.80728,138.92118,76.09365,M60,M28 2AB
02-02-2020 21:00,30,37.82578,28.60075,132.32348,74.32476,M60,M28 2AB
02-02-2020 22:00,27.1,25.50558,36.03794,95.85139,56.74338,M60,M28 2AB
02-02-2020 23:00,24.2,21.73338,35.98803,87.45911,54.13506,M60,M28 2AB
03-02-2020 00:00,20.3,14.95035,42.32711,66.5576,43.63405,M60,M28 2AB
03-02-2020 01:00,16.4,8.17751,57.00184,43.825,31.28632,M60,M28 2AB
03-02-2020 02:00,10.6,0.83161,78.36505,5.17868,3.90356,M60,M28 2AB
03-02-2020 03:00,11.6,0.65836,78.76437,3.27631,2.26684,M60,M28 2AB
03-02-2020 04:00,14.5,0.31185,79.81256,1.37393,0.89577,M60,M28 2AB
03-02-2020 05:00,18.4,0.2772,79.61291,2.21943,1.79439,M60,M28 2AB
03-02-2020 06:00,11.6,0.58906,77.76609,4.22749,3.32428,M60,M28 2AB
03-02-2020 07:00,27.1,4.98967,68.13267,21.08461,13.4339,M60,M28 2AB
03-02-2020 08:00,29,3.25714,70.42872,17.70262,12.7084,M60,M28 2AB
03-02-2020 09:00,16.4,10.29119,58.54918,44.12444,28.34484,M60,M28 2AB
03-02-2020 10:00,33.8,2.94529,66.785,21.34883,16.83279,M60,M28 2AB
03-02-2020 11:00,26.1,1.76717,74.67142,11.41423,8.7046,M60,M28 2AB
03-02-2020 12:00,26.1,2.32158,75.56987,11.88982,8.33011,M60,M28 2AB
03-02-2020 13:00,27.1,3.22249,71.72649,14.69053,9.74945,M60,M28 2AB
03-02-2020 14:00,22.2,3.04924,73.22391,13.89788,9.22244,M60,M28 2AB
03-02-2020 15:00,19.3,4.40061,69.18087,20.29196,13.54445,M60,M28 2AB
03-02-2020 16:00,8.7,1.17812,71.87623,12.36541,10.55899,M60,M28 2AB
03-02-2020 17:00,21.3,8.59332,61.54402,33.60856,20.43233,M60,M28 2AB
03-02-2020 18:00,18.4,8.93982,58.05004,38.10027,24.39274,M60,M28 2AB
03-02-2020 19:00,10.6,6.47964,67.43388,26.6332,16.69789,M60,M28 2AB
03-02-2020 20:00,12.6,12.64742,54.007,50.09577,30.70333,M60,M28 2AB
03-02-2020 21:00,17.4,1.69787,73.22391,11.88982,9.28645,M60,M28 2AB
03-02-2020 22:00,12.6,0.58906,74.9709,6.34124,5.43803,M60,M28 2AB
03-02-2020 23:00,12.6,0.2079,79.06385,2.37796,2.05919,M60,M28 2AB
04-02-2020 00:00,19.3,0.17325,78.31514,2.64218,2.37653,M60,M28 2AB
04-02-2020 01:00,15.5,0.27755,78.8642,2.96272,2.53715,M60,M28 2AB
04-02-2020 02:00,12.6,0.27755,79.41325,1.41082,0.98525,M60,M28 2AB
04-02-2020 03:00,10.6,0.20816,82.25835,0.68777,0.3686,M60,M28 2AB
04-02-2020 04:00,13.5,0.24286,84.80397,0.52906,0.15668,M60,M28 2AB
04-02-2020 05:00,21.3,0.20816,85.45285,0.84649,0.52732,M60,M28 2AB
04-02-2020 06:00,21.3,0.31224,85.35302,2.06332,1.58456,M60,M28 2AB
04-02-2020 07:00,17.4,0.45102,87.44941,3.59759,2.90604,M60,M28 2AB
04-02-2020 08:00,19.3,0.52041,86.7007,6.08415,5.28621,M60,M28 2AB
04-02-2020 09:00,22.2,0.41632,84.85388,6.18997,5.55161,M60,M28 2AB
04-02-2020 10:00,17.4,1.59591,74.67142,14.07291,11.62589,M60,M28 2AB
04-02-2020 11:00,31.9,2.15101,72.4752,16.82401,13.52585,M60,M28 2AB
04-02-2020 12:00,39.6,0.62449,76.01909,6.98355,6.02602,M60,M28 2AB
04-02-2020 13:00,42.5,0.79795,72.97434,6.34868,5.12517,M60,M28 2AB
04-02-2020 14:00,23.2,1.24897,71.7764,7.72423,5.80917,M60,M28 2AB
04-02-2020 15:00,20.3,1.14489,68.33233,9.89336,8.13789,M60,M28 2AB
04-02-2020 16:00,17.4,1.00612,66.4356,11.58635,10.04366,M60,M28 2AB
04-02-2020 17:00,18.4,0.86734,58.84866,16.61239,15.28248,M60,M28 2AB
04-02-2020 18:00,16.4,1.00612,39.68167,34.65322,33.11054,M60,M28 2AB
04-02-2020 19:00,26.1,40.14053,30.69714,112.10715,50.5592,M60,M28 2AB
04-02-2020 20:00,26.1,10.16523,37.18597,55.44516,39.85869,M60,M28 2AB
04-02-2020 21:00,25.1,13.35705,28.85032,66.0792,45.59868,M60,M28 2AB
04-02-2020 22:00,29,14.25908,28.80041,65.65596,43.79234,M60,M28 2AB
04-02-2020 23:00,20.3,8.1877,35.03966,41.26644,28.71214,M60,M28 2AB
05-02-2020 00:00,10.6,63.03832,8.78487,161.46815,64.81074,M60,M28 2AB
05-02-2020 01:00,25.1,1.85263,30.48432,34.60558,31.76493,M60,M28 2AB
05-02-2020 02:00,16.4,19.49892,10.42753,73.87232,43.9744,M60,M28 2AB
05-02-2020 03:00,20.3,15.59682,7.73334,70.44708,46.53229,M60,M28 2AB
05-02-2020 04:00,18.4,19.27892,4.83957,66.6334,37.0728,M60,M28 2AB
05-02-2020 05:00,16.4,11.08104,7.3342,51.48463,34.49395,M60,M28 2AB
05-02-2020 06:00,14.5,48.28414,12.57291,118.11803,44.08338,M60,M28 2AB
05-02-2020 07:00,23.2,149.99347,3.49248,300.11514,70.12837,M60,M28 2AB
05-02-2020 08:00,32.9,241.97649,3.49248,461.98452,90.95907,M60,M28 2AB
05-02-2020 09:00,22.2,163.64503,3.69205,321.09036,70.17149,M60,M28 2AB
05-02-2020 10:00,16.4,86.07777,4.73979,196.40433,64.42026,M60,M28 2AB
05-02-2020 11:00,null,null,5.83742,null,null,M60,M28 2AB
05-02-2020 12:00,58.9,147.31874,5.48818,309.01372,83.12815,M60,M28 2AB
05-02-2020 13:00,82.1,182.43763,5.58796,371.56861,91.83481,M60,M28 2AB
05-02-2020 14:00,52.2,90.90619,20.25636,202.54859,63.16105,M60,M28 2AB
05-02-2020 15:00,45.4,9.13578,48.5454,40.94405,26.93606,M60,M28 2AB
05-02-2020 16:00,37.7,4.27263,43.15701,38.61347,32.06221,M60,M28 2AB
05-02-2020 17:00,36.7,6.94736,24.34754,61.44256,50.7901,M60,M28 2AB
05-02-2020 18:00,9.7,27.92838,5.58796,111.4441,68.62118,M60,M28 2AB
05-02-2020 19:00,31.9,83.05567,3.84172,193.43814,66.08789,M60,M28 2AB
05-02-2020 20:00,38.6,183.91974,4.14108,355.59001,73.58368,M60,M28 2AB
05-02-2020 21:00,40.6,171.00923,3.9914,329.30036,67.08987,M60,M28 2AB
05-02-2020 22:00,38.6,182.47237,4.24086,349.85184,70.06478,M60,M28 2AB
05-02-2020 23:00,40.6,169.30712,4.09119,324.00359,64.40295,M60,M28 2AB
06-02-2020 00:00,45.4,206.26707,4.04129,383.64525,67.37349,M60,M28 2AB
06-02-2020 01:00,32.9,177.89431,4.09119,329.75029,56.98281,M60,M28 2AB
06-02-2020 02:00,36.7,155.19426,4.24086,282.77429,44.81308,M60,M28 2AB
06-02-2020 03:00,43.5,145.72046,4.29076,271.25988,47.82496,M60,M28 2AB
06-02-2020 04:00,32.9,87.45312,4.14108,175.57719,41.48428,M60,M28 2AB
06-02-2020 05:00,34.8,46.87098,4.04129,106.54367,34.67584,M60,M28 2AB
06-02-2020 06:00,27.1,47.87859,3.94151,104.42446,31.01165,M60,M28 2AB
06-02-2020 07:00,17.4,47.04471,3.9914,107.60328,35.46907,M60,M28 2AB
06-02-2020 08:00,29,128.34797,4.19097,247.25973,50.46226,M60,M28 2AB
06-02-2020 09:00,31.9,186.09413,4.24086,342.35963,57.01928,M60,M28 2AB
06-02-2020 10:00,55.1,227.12795,4.49033,426.75748,78.49948,M60,M28 2AB
06-02-2020 11:00,99.5,250.85878,5.53807,485.61875,100.97399,M60,M28 2AB
06-02-2020 12:00,98.6,205.6903,6.93506,415.20774,99.82035,M60,M28 2AB
06-02-2020 13:00,88.9,168.06148,8.88087,354.17427,96.48359,M60,M28 2AB
06-02-2020 14:00,78.3,157.46426,10.27786,343.68414,102.24231,M60,M28 2AB
06-02-2020 15:00,68.6,117.88973,11.42538,276.8758,96.11408,M60,M28 2AB
06-02-2020 16:00,61.8,116.25671,10.72689,275.86918,97.61137,M60,M28 2AB
06-02-2020 17:00,46.4,85.29893,5.58796,221.3523,90.56242,M60,M28 2AB
06-02-2020 18:00,30,64.34771,4.54022,171.44472,72.77961,M60,M28 2AB
06-02-2020 19:00,37.7,129.77251,4.19097,277.1407,78.15896,M60,M28 2AB
06-02-2020 20:00,45.4,156.83885,3.94151,323.65754,83.17465,M60,M28 2AB
06-02-2020 21:00,49.3,202.32003,3.89162,402.38648,92.16675,M60,M28 2AB
06-02-2020 22:00,43.5,213.12572,4.09119,412.29382,85.5056,M60,M28 2AB
06-02-2020 23:00,39.6,200.68702,3.94151,377.32672,69.61092,M60,M28 2AB
07-02-2020 00:00,35.7,140.30024,4.09119,271.89564,56.7716,M60,M28 2AB
07-02-2020 01:00,39.6,140.07846,4.24086,264.04726,49.26328,M60,M28 2AB
07-02-2020 02:00,26.1,83.03692,3.94151,171.34456,44.02306,M60,M28 2AB
07-02-2020 03:00,33.8,53.97168,3.94151,121.6193,38.86389,M60,M28 2AB
07-02-2020 04:00,32.9,24.70951,3.94151,79.27777,41.39039,M60,M28 2AB
07-02-2020 05:00,27.1,17.86313,3.94151,67.56628,40.17653,M60,M28 2AB
07-02-2020 06:00,30.9,29.22742,3.84172,82.1394,37.32465,M60,M28 2AB
07-02-2020 07:00,31.9,155.4857,3.9914,310.80489,72.39681,M60,M28 2AB
07-02-2020 08:00,45.4,138.90844,4.04129,269.73519,56.74523,M60,M28 2AB
07-02-2020 09:00,38.6,215.05264,4.09119,412.76373,83.02095,M60,M28 2AB
07-02-2020 10:00,102.4,171.50691,7.18452,351.23867,88.26508,M60,M28 2AB
07-02-2020 11:00,98.6,184.01805,7.68345,376.51641,94.35933,M60,M28 2AB
07-02-2020 12:00,71.5,143.07882,11.52517,307.89027,88.50581,M60,M28 2AB
07-02-2020 13:00,101.5,133.93873,13.07184,295.33089,89.96103,M60,M28 2AB
07-02-2020 14:00,58,111.66195,18.90926,255.63901,84.42641,M60,M28 2AB
07-02-2020 15:00,63.8,109.4725,16.6142,250.44568,82.59019,M60,M28 2AB
07-02-2020 16:00,55.1,93.10375,15.01764,220.61053,77.85343,M60,M28 2AB
07-02-2020 17:00,49.3,110.82787,9.52947,260.83234,90.89864,M60,M28 2AB
07-02-2020 18:00,47.3,100.74945,9.9785,241.27786,86.79753,M60,M28 2AB
07-02-2020 19:00,40.6,61.51312,15.41678,165.28567,70.96687,M60,M28 2AB
07-02-2020 20:00,38.6,56.12638,18.31055,155.11098,69.05174,M60,M28 2AB
07-02-2020 21:00,34.8,37.84621,22.45163,110.54373,52.5137,M60,M28 2AB
07-02-2020 22:00,33.8,29.40119,26.39313,94.00987,48.92868,M60,M28 2AB
07-02-2020 23:00,28,28.63662,28.43873,86.69681,42.78795,M60,M28 2AB
08-02-2020 00:00,27.1,15.81269,40.76217,55.8018,31.55601,M60,M28 2AB
08-02-2020 01:00,26.1,9.0843,50.79057,36.68007,22.751,M60,M28 2AB
08-02-2020 02:00,17.4,8.7251,56.37853,29.84231,16.46401,M60,M28 2AB
08-02-2020 03:00,19.3,4.51898,67.8538,21.36137,14.43237,M60,M28 2AB
08-02-2020 04:00,16.4,7.50845,66.35703,27.13901,15.62621,M60,M28 2AB
08-02-2020 05:00,11.6,3.19805,63.51315,19.45316,14.54956,M60,M28 2AB
08-02-2020 06:00,9.7,14.73882,41.80992,63.87208,41.27288,M60,M28 2AB
08-02-2020 07:00,4.8,31.31999,25.64475,107.38991,59.3666,M60,M28 2AB
08-02-2020 08:00,9.7,62.0838,8.73119,175.29044,80.09661,M60,M28 2AB
08-02-2020 09:00,15.5,92.11762,13.27141,227.44822,86.20318,M60,M28 2AB
08-02-2020 10:00,23.2,82.1411,17.76173,205.34477,79.39684,M60,M28 2AB
08-02-2020 11:00,67.6,76.19691,25.9441,191.82827,74.99464,M60,M28 2AB
08-02-2020 12:00,72.5,65.49041,32.92905,169.08875,68.67152,M60,M28 2AB
08-02-2020 13:00,46.4,64.44757,33.52776,162.14498,63.32675,M60,M28 2AB
08-02-2020 14:00,45.4,64.09996,32.97894,164.95429,66.66907,M60,M28 2AB
08-02-2020 15:00,36.7,58.39909,34.82497,158.48758,68.94355,M60,M28 2AB
08-02-2020 16:00,30.9,49.81304,40.86196,136.86118,60.48226,M60,M28 2AB
08-02-2020 17:00,30,52.52442,38.11787,151.06675,70.53043,M60,M28 2AB
08-02-2020 18:00,26.1,37.99417,44.10497,109.88118,51.62427,M60,M28 2AB
08-02-2020 19:00,33.8,30.79857,48.5953,91.64716,44.42335,M60,M28 2AB
08-02-2020 20:00,13.5,27.9829,46.5996,87.61872,44.7122,M60,M28 2AB
08-02-2020 21:00,13.5,21.23919,52.33723,66.57538,34.00907,M60,M28 2AB
08-02-2020 22:00,10.6,14.04359,57.12691,44.47193,22.93873,M60,M28 2AB
08-02-2020 23:00,5.8,12.02743,58.5738,35.99099,17.54919,M60,M28 2AB
09-02-2020 00:00,16.4,8.86415,63.81251,28.25213,14.66063,M60,M28 2AB
09-02-2020 01:00,13.5,5.56313,69.55015,17.74356,9.21355,M60,M28 2AB
09-02-2020 02:00,8.7,4.27666,71.39617,14.68615,8.1287,M60,M28 2AB
09-02-2020 03:00,7.7,2.99018,71.89509,10.70976,6.12488,M60,M28 2AB
09-02-2020 04:00,10.6,4.06804,71.14671,13.99691,7.75934,M60,M28 2AB
09-02-2020 05:00,19.3,2.95541,73.64133,10.49768,5.96611,M60,M28 2AB
09-02-2020 06:00,8.7,5.1459,71.04692,17.23104,9.34078,M60,M28 2AB
09-02-2020 07:00,7.7,5.38928,69.94929,17.92029,9.65684,M60,M28 2AB
09-02-2020 08:00,9.7,7.02345,67.70412,22.47989,11.71074,M60,M28 2AB
09-02-2020 09:00,8.7,7.85792,66.35703,23.27516,11.22652,M60,M28 2AB
09-02-2020 10:00,12.6,10.74379,61.06842,31.59908,15.1255,M60,M28 2AB
09-02-2020 11:00,8.7,14.32506,56.12906,42.67997,20.71519,M60,M28 2AB
09-02-2020 12:00,5.8,2.0514,84.91704,10.97485,7.82941,M60,M28 2AB
09-02-2020 13:00,6.8,10.53518,72.74327,41.40752,25.25381,M60,M28 2AB
09-02-2020 14:00,39.6,14.56844,64.36133,52.38237,30.0444,M60,M28 2AB
09-02-2020 15:00,43.5,18.60171,55.58025,68.28795,39.76572,M60,M28 2AB
09-02-2020 16:00,26.1,12.72566,65.30928,49.25427,29.74187,M60,M28 2AB
09-02-2020 17:00,25.1,9.77025,70.29853,36.05265,21.07181,M60,M28 2AB
09-02-2020 18:00,15.5,14.91614,54.63229,61.66063,38.78953,M60,M28 2AB
09-02-2020 19:00,7.7,5.00682,68.65208,20.2531,12.57609,M60,M28 2AB
09-02-2020 20:00,24.2,1.80802,69.2009,9.22524,6.45298,M60,M28 2AB
09-02-2020 21:00,16.4,3.09449,62.11616,12.40635,7.66153,M60,M28 2AB
09-02-2020 22:00,7.7,2.12094,68.90154,10.49768,7.24562,M60,M28 2AB
09-02-2020 23:00,18.4,0.90401,74.77223,3.34017,1.95405,M60,M28 2AB
10-02-2020 00:00,22.2,0.66062,80.67617,2.65093,1.63799,M60,M28 2AB
10-02-2020 01:00,9.7,0.60281,82.17295,1.48488,0.56058,M60,M28 2AB
10-02-2020 02:00,16.4,0.41733,82.17295,1.06063,0.42073,M60,M28 2AB
10-02-2020 03:00,20.3,0.24344,82.57209,1.27275,0.89948,M60,M28 2AB
10-02-2020 04:00,19.3,0.313,87.26198,0.58335,0.10342,M60,M28 2AB
10-02-2020 05:00,22.2,0.38256,86.26413,1.48488,0.8983,M60,M28 2AB
10-02-2020 06:00,23.2,2.85178,81.57424,10.02292,5.65026,M60,M28 2AB
10-02-2020 07:00,23.2,4.83411,75.58714,18.93218,11.51999,M60,M28 2AB
10-02-2020 08:00,17.4,11.85921,64.96004,41.73564,23.55177,M60,M28 2AB
10-02-2020 09:00,26.1,17.3541,63.51315,51.91765,25.30841,M60,M28 2AB
10-02-2020 10:00,28,11.92877,66.40692,41.84171,23.55119,M60,M28 2AB
10-02-2020 11:00,33.8,15.4761,60.5695,49.90247,26.17278,M60,M28 2AB
10-02-2020 12:00,82.1,18.46698,61.36778,53.19041,24.87476,M60,M28 2AB
10-02-2020 13:00,44.4,44.6894,45.55185,116.98707,48.46428,M60,M28 2AB
10-02-2020 14:00,43.5,55.40095,39.61465,145.67701,60.73008,M60,M28 2AB
10-02-2020 15:00,77.3,102.14224,21.60345,254.01998,97.40407,M60,M28 2AB
10-02-2020 16:00,29,93.41303,22.95055,232.5423,89.31099,M60,M28 2AB
10-02-2020 17:00,13.5,48.41062,47.8968,128.60093,54.37235,M60,M28 2AB
10-02-2020 18:00,11.6,15.54565,59.47186,53.03131,29.19498,M60,M28 2AB
10-02-2020 19:00,123.7,9.49432,67.45466,38.28861,23.73085,M60,M28 2AB
10-02-2020 20:00,19.3,6.22522,70.39832,28.796,19.2508,M60,M28 2AB
10-02-2020 21:00,24.2,7.79022,71.44606,32.61426,20.66943,M60,M28 2AB
10-02-2020 22:00,26.1,3.68644,74.14026,17.4473,11.79484,M60,M28 2AB
10-02-2020 23:00,26.1,2.12144,78.18155,9.91686,6.66402,M60,M28 2AB
11-02-2020 00:00,30.9,1.252,80.4766,5.99254,4.07283,M60,M28 2AB
11-02-2020 01:00,29,0.60296,81.77381,2.40466,1.48014,M60,M28 2AB
11-02-2020 02:00,24.2,1.15953,81.8237,4.4557,2.67778,M60,M28 2AB
11-02-2020 03:00,26.1,0.45222,83.8194,1.64437,0.95098,M60,M28 2AB
11-02-2020 04:00,25.1,0.45222,85.06671,1.11392,0.42053,M60,M28 2AB
11-02-2020 05:00,25.1,0.52179,83.91919,1.16697,0.3669,M60,M28 2AB
11-02-2020 06:00,26.1,0.83486,82.77166,3.60699,2.32689,M60,M28 2AB
11-02-2020 07:00,25.1,4.41781,76.73467,17.39844,10.62456,M60,M28 2AB
11-02-2020 08:00,23.2,3.44381,77.08391,14.53407,9.25363,M60,M28 2AB
11-02-2020 09:00,16.4,4.87003,74.28993,21.42979,13.96251,M60,M28 2AB
11-02-2020 10:00,12.6,5.04396,74.63918,19.36107,11.62711,M60,M28 2AB
11-02-2020 11:00,14.5,5.42661,75.73682,21.3237,13.00302,M60,M28 2AB
11-02-2020 12:00,24.2,1.00879,79.12951,7.79747,6.25068,M60,M28 2AB
11-02-2020 13:00,16.4,0.90444,79.07961,6.89572,5.50894,M60,M28 2AB
11-02-2020 14:00,20.3,1.77408,78.88004,8.16878,5.44856,M60,M28 2AB
11-02-2020 15:00,15.5,2.36544,76.13596,10.50272,6.87576,M60,M28 2AB
11-02-2020 16:00,21.3,1.42622,76.5351,9.12357,6.93673,M60,M28 2AB
11-02-2020 17:00,16.4,4.76567,72.89294,19.20194,11.89468,M60,M28 2AB
11-02-2020 18:00,12.6,2.19151,74.98843,14.90537,11.5451,M60,M28 2AB
11-02-2020 19:00,26.1,6.74847,75.13811,22.22545,11.87794,M60,M28 2AB
11-02-2020 20:00,51.2,3.7221,73.94069,18.03497,12.32784,M60,M28 2AB
11-02-2020 21:00,15.5,2.08716,74.58929,11.29838,8.09812,M60,M28 2AB
11-02-2020 22:00,19.3,1.66973,76.58499,9.17662,6.61641,M60,M28 2AB
11-02-2020 23:00,17.4,0.83486,77.13381,6.41833,5.13822,M60,M28 2AB
12-02-2020 00:00,14.5,0.93922,80.42671,3.71308,2.27296,M60,M28 2AB
12-02-2020 01:00,23.2,0.64949,81.42456,2.75895,1.76308,M60,M28 2AB
12-02-2020 02:00,18.4,0.55671,80.22714,3.34258,2.48897,M60,M28 2AB
12-02-2020 03:00,16.4,0.55671,80.37682,3.28952,2.43592,M60,M28 2AB
12-02-2020 04:00,21.3,1.87888,76.93424,7.95851,5.0776,M60,M28 2AB
12-02-2020 05:00,16.4,4.1753,69.99918,18.14541,11.74338,M60,M28 2AB
12-02-2020 06:00,17.4,10.12509,61.8667,35.70719,20.18227,M60,M28 2AB
12-02-2020 07:00,9.7,11.13412,62.81466,39.04977,21.97769,M60,M28 2AB
12-02-2020 08:00,11.6,4.45365,64.31143,23.92859,17.09976,M60,M28 2AB
12-02-2020 09:00,13.5,8.35059,58.32433,36.34387,23.53981,M60,M28 2AB
12-02-2020 10:00,23.2,10.26427,57.72562,43.13513,27.39681,M60,M28 2AB
12-02-2020 11:00,18.4,7.41115,71.64563,27.32422,15.96062,M60,M28 2AB
12-02-2020 12:00,18.4,3.13147,73.44176,13.84781,9.04629,M60,M28 2AB
12-02-2020 13:00,26.1,4.1405,72.24434,18.62292,12.27424,M60,M28 2AB
12-02-2020 14:00,16.4,5.01035,75.78671,17.45567,9.77323,M60,M28 2AB
12-02-2020 15:00,14.5,4.1753,75.188,14.85589,8.45386,M60,M28 2AB
12-02-2020 16:00,23.2,10.0903,69.55015,31.40959,15.93802,M60,M28 2AB
12-02-2020 17:00,16.4,21.12004,56.77767,69.45128,37.06768,M60,M28 2AB
12-02-2020 18:00,15.5,6.43691,51.8882,40.42924,30.55944,M60,M28 2AB
12-02-2020 19:00,40.6,90.46473,10.07829,237.42894,98.71828,M60,M28 2AB
12-02-2020 20:00,43.5,122.51012,5.18882,303.80292,115.95669,M60,M28 2AB
12-02-2020 21:00,36.7,70.5277,12.6727,200.71367,92.57271,M60,M28 2AB
12-02-2020 22:00,25.1,51.39093,16.36474,161.23945,82.44113,M60,M28 2AB
12-02-2020 23:00,18.4,26.6523,32.08088,92.90236,52.03607,M60,M28 2AB
13-02-2020 00:00,12.6,12.90862,43.80562,54.17094,34.378,M60,M28 2AB
13-02-2020 01:00,17.4,8.67738,51.2396,40.68659,27.38146,M60,M28 2AB
13-02-2020 02:00,8.7,3.34102,61.2181,18.36204,13.23921,M60,M28 2AB
13-02-2020 03:00,6.8,3.61944,67.90369,15.92084,10.37111,M60,M28 2AB
13-02-2020 04:00,6.8,6.78645,66.5067,18.68045,8.2747,M60,M28 2AB
13-02-2020 05:00,7.7,5.46396,66.95574,22.02383,13.64587,M60,M28 2AB
13-02-2020 06:00,14.5,33.72345,48.49551,95.68424,43.97568,M60,M28 2AB
13-02-2020 07:00,26.1,134.68497,17.81162,305.41476,98.90068,M60,M28 2AB
13-02-2020 08:00,29,230.21733,6.03699,482.29527,129.30029,M60,M28 2AB
13-02-2020 09:00,24.2,174.63803,5.43828,379.65893,111.88435,M60,M28 2AB
13-02-2020 10:00,25.1,163.6753,8.38194,359.3864,108.4211,M60,M28 2AB
13-02-2020 11:00,42.5,165.45022,14.56861,363.41968,109.73288,M60,M28 2AB
13-02-2020 12:00,13.5,26.48456,53.73422,79.44498,38.83589,M60,M28 2AB
13-02-2020 13:00,24.2,2.36656,59.72132,24.41195,20.78328,M60,M28 2AB
13-02-2020 14:00,13.5,2.61017,62.61509,23.24442,19.24221,M60,M28 2AB
13-02-2020 15:00,17.4,2.12294,67.60434,17.24758,13.99245,M60,M28 2AB
13-02-2020 16:00,16.4,1.98373,66.10756,20.1664,17.12472,M60,M28 2AB
13-02-2020 17:00,13.5,0.97446,67.35488,17.30065,15.80649,M60,M28 2AB
13-02-2020 18:00,18.4,0.52204,57.52605,23.61591,22.81547,M60,M28 2AB
13-02-2020 19:00,11.6,4.17628,36.42153,42.72092,36.31738,M60,M28 2AB
13-02-2020 20:00,6.8,48.16641,8.13248,146.52479,72.67066,M60,M28 2AB
13-02-2020 21:00,17.4,34.4891,9.62925,123.17422,70.29168,M60,M28 2AB
