timestamp,NO₂ level  (µg/m³),NOx level  (µg/m³),PM₁₀ level  (µg/m³),NO level  (µg/m³),StationName,PostCodes
28-02-2020 17:00,48.71632,115.3251,7.7,43.44112,TRF2,M32 8WB
28-02-2020 18:00,47.89433,95.93272,9.7,31.32982,TRF2,M32 8WB
28-02-2020 19:00,47.80383,88.83662,8.7,26.76089,TRF2,M32 8WB
28-02-2020 20:00,37.64677,69.22756,3.9,20.59646,TRF2,M32 8WB
28-02-2020 21:00,25.65557,43.28077,5.8,11.49485,TRF2,M32 8WB
28-02-2020 22:00,28.11661,53.24781,3.9,16.39014,TRF2,M32 8WB
28-02-2020 23:00,16.47553,32.98872,-1,10.76963,TRF2,M32 8WB
29-02-2020 00:00,9.1632,21.4508,null,8.01376,TRF2,M32 8WB
29-02-2020 01:00,6.7773,13.23497,-1,4.21159,TRF2,M32 8WB
29-02-2020 02:00,7.521,12.47559,-1,3.2313,TRF2,M32 8WB
29-02-2020 03:00,6.5175,14.64526,null,5.30079,TRF2,M32 8WB
29-02-2020 04:00,5.99652,11.17379,null,3.37653,TRF2,M32 8WB
29-02-2020 05:00,3.59136,5.26144,1,1.0892,TRF2,M32 8WB
29-02-2020 06:00,5.32138,7.21415,7.7,1.23443,TRF2,M32 8WB
29-02-2020 07:00,20.96151,26.36146,5.8,3.52176,TRF2,M32 8WB
29-02-2020 08:00,12.38704,17.954,6.8,3.63068,TRF2,M32 8WB
29-02-2020 09:00,17.58994,25.43936,4.8,5.11925,TRF2,M32 8WB
29-02-2020 10:00,37.91041,67.69364,7.7,19.42412,TRF2,M32 8WB
29-02-2020 11:00,16.96324,32.32805,12.6,10.02067,TRF2,M32 8WB
29-02-2020 12:00,11.65188,22.61879,9.7,7.15243,TRF2,M32 8WB
29-02-2020 13:00,13.94995,32.59926,16.4,12.16276,TRF2,M32 8WB
29-02-2020 14:00,14.91057,36.2877,11.6,13.9418,TRF2,M32 8WB
29-02-2020 15:00,21.8478,43.4476,14.5,14.08702,TRF2,M32 8WB
29-02-2020 16:00,21.98195,46.81058,10.6,16.19282,TRF2,M32 8WB
29-02-2020 17:00,22.09757,46.64786,19.3,16.01128,TRF2,M32 8WB
29-02-2020 18:00,19.27422,35.47407,17.4,10.56527,TRF2,M32 8WB
29-02-2020 19:00,17.75402,34.00954,6.8,10.60157,TRF2,M32 8WB
29-02-2020 20:00,14.09418,25.00542,3.9,7.11613,TRF2,M32 8WB
29-02-2020 21:00,12.64967,20.66609,12.6,5.22817,TRF2,M32 8WB
29-02-2020 22:00,4.11948,8.46171,21.3,2.83193,TRF2,M32 8WB
29-02-2020 23:00,5.25284,9.81775,17.4,2.97715,TRF2,M32 8WB
01-03-2020 00:00,2.90046,8.24474,16.4,3.48545,TRF2,M32 8WB
01-03-2020 01:00,2.3749,5.79357,15.5,2.2296,TRF2,M32 8WB
01-03-2020 02:00,1.78687,4.12792,10.6,1.52679,TRF2,M32 8WB
01-03-2020 03:00,2.05702,4.45381,13.5,1.56314,TRF2,M32 8WB
01-03-2020 04:00,1.47808,3.15026,17.4,1.09056,TRF2,M32 8WB
01-03-2020 05:00,1.85686,3.58477,9.7,1.12692,TRF2,M32 8WB
01-03-2020 06:00,1.30516,3.36751,8.7,1.34503,TRF2,M32 8WB
01-03-2020 07:00,3.09043,5.43147,7.7,1.52679,TRF2,M32 8WB
01-03-2020 08:00,4.84435,8.69035,13.5,2.5083,TRF2,M32 8WB
01-03-2020 09:00,5.29045,10.80863,11.6,3.59886,TRF2,M32 8WB
01-03-2020 10:00,5.871,14.17614,9.7,5.41647,TRF2,M32 8WB
01-03-2020 11:00,10.20051,19.11878,12.6,5.81635,TRF2,M32 8WB
01-03-2020 12:00,6.69018,16.94619,10.6,6.6888,TRF2,M32 8WB
01-03-2020 13:00,7.44328,15.8599,6.8,5.48918,TRF2,M32 8WB
01-03-2020 14:00,10.01762,19.71624,6.8,6.32527,TRF2,M32 8WB
01-03-2020 15:00,8.58568,21.18274,9.7,8.21559,TRF2,M32 8WB
01-03-2020 16:00,11.60842,20.69391,13.5,5.9254,TRF2,M32 8WB
01-03-2020 17:00,12.36759,23.6269,20.3,7.34313,TRF2,M32 8WB
01-03-2020 18:00,13.9185,26.12538,13.5,7.96112,TRF2,M32 8WB
01-03-2020 19:00,13.00921,22.54061,14.5,6.21622,TRF2,M32 8WB
01-03-2020 20:00,18.3349,27.75482,17.4,6.14351,TRF2,M32 8WB
01-03-2020 21:00,32.18911,54.20609,20.3,14.3591,TRF2,M32 8WB
01-03-2020 22:00,27.91782,44.91827,14.5,11.08741,TRF2,M32 8WB
01-03-2020 23:00,19.44683,27.86345,12.6,5.48918,TRF2,M32 8WB
02-03-2020 00:00,17.32268,23.84416,8.7,4.2532,TRF2,M32 8WB
02-03-2020 01:00,18.18816,27.26639,8.7,5.92067,TRF2,M32 8WB
02-03-2020 02:00,10.73079,14.35836,8.7,2.36584,TRF2,M32 8WB
02-03-2020 03:00,12.43671,15.28296,9.7,1.85628,TRF2,M32 8WB
02-03-2020 04:00,21.68805,30.72908,6.8,5.8964,TRF2,M32 8WB
02-03-2020 05:00,22.33502,31.59928,5.8,6.04199,TRF2,M32 8WB
02-03-2020 06:00,34.69137,69.18121,12.6,22.49368,TRF2,M32 8WB
02-03-2020 07:00,55.62949,130.74813,14.5,48.9911,TRF2,M32 8WB
02-03-2020 08:00,62.99859,213.96137,15.5,98.45536,TRF2,M32 8WB
02-03-2020 09:00,63.52877,202.21362,19.3,90.4479,TRF2,M32 8WB
02-03-2020 10:00,52.02091,117.20558,25.1,42.51233,TRF2,M32 8WB
02-03-2020 11:00,32.28604,54.44213,19.3,14.44983,TRF2,M32 8WB
02-03-2020 12:00,18.53963,29.47816,15.5,7.13392,TRF2,M32 8WB
02-03-2020 13:00,12.40764,20.66734,13.5,5.38684,TRF2,M32 8WB
02-03-2020 14:00,9.27976,14.35836,10.6,3.31218,TRF2,M32 8WB
02-03-2020 15:00,10.86696,15.55489,7.7,3.05739,TRF2,M32 8WB
02-03-2020 16:00,12.16089,17.2953,13.5,3.34857,TRF2,M32 8WB
02-03-2020 17:00,12.13777,16.04438,14.5,2.54783,TRF2,M32 8WB
02-03-2020 18:00,21.57643,30.72908,13.5,5.9692,TRF2,M32 8WB
02-03-2020 19:00,44.74122,69.01804,16.4,15.83293,TRF2,M32 8WB
02-03-2020 20:00,58.17047,89.03273,27.1,20.12784,TRF2,M32 8WB
02-03-2020 21:00,27.94975,36.71173,10.6,5.71442,TRF2,M32 8WB
02-03-2020 22:00,42.72422,65.04774,23.2,14.55902,TRF2,M32 8WB
02-03-2020 23:00,29.72865,45.52254,10.6,10.30051,TRF2,M32 8WB
03-03-2020 00:00,17.55174,26.70438,8.7,5.9692,TRF2,M32 8WB
03-03-2020 01:00,12.6883,19.17019,7.7,4.22738,TRF2,M32 8WB
03-03-2020 02:00,7.10802,10.29309,7.7,2.07725,TRF2,M32 8WB
03-03-2020 03:00,6.09594,8.38696,5.8,1.49416,TRF2,M32 8WB
03-03-2020 04:00,6.47292,8.93157,8.7,1.60349,TRF2,M32 8WB
03-03-2020 05:00,12.30872,14.4321,5.8,1.38483,TRF2,M32 8WB
03-03-2020 06:00,24.15861,37.90469,10.6,8.96496,TRF2,M32 8WB
03-03-2020 07:00,52.86546,98.57398,8.7,29.81032,TRF2,M32 8WB
03-03-2020 08:00,60.02841,126.07667,11.6,43.07555,TRF2,M32 8WB
03-03-2020 09:00,62.68045,146.55392,15.5,54.70085,TRF2,M32 8WB
03-03-2020 10:00,58.6735,133.04765,16.4,48.50555,TRF2,M32 8WB
03-03-2020 11:00,31.01452,53.58939,10.6,14.72295,TRF2,M32 8WB
03-03-2020 12:00,14.62904,21.89323,5.8,4.73758,TRF2,M32 8WB
03-03-2020 13:00,15.17483,26.68577,2.9,7.50725,TRF2,M32 8WB
03-03-2020 14:00,14.40552,21.89323,10.6,4.88335,TRF2,M32 8WB
03-03-2020 15:00,15.03212,23.58151,18.4,5.57577,TRF2,M32 8WB
03-03-2020 16:00,12.54535,20.36833,18.4,5.10201,TRF2,M32 8WB
03-03-2020 17:00,11.58857,16.33823,20.3,3.09765,TRF2,M32 8WB
03-03-2020 18:00,11.9034,14.97671,13.5,2.00436,TRF2,M32 8WB
03-03-2020 19:00,18.20041,19.93264,13.5,1.12973,TRF2,M32 8WB
03-03-2020 20:00,34.73794,52.22787,18.4,11.40664,TRF2,M32 8WB
03-03-2020 21:00,38.56318,51.24758,19.3,8.27255,TRF2,M32 8WB
03-03-2020 22:00,40.50723,45.2569,12.6,3.09765,TRF2,M32 8WB
03-03-2020 23:00,52.50975,71.45252,21.3,12.35416,TRF2,M32 8WB
04-03-2020 00:00,45.25347,69.00179,19.3,15.48825,TRF2,M32 8WB
04-03-2020 01:00,28.51159,31.0479,18.4,1.65414,TRF2,M32 8WB
04-03-2020 02:00,31.50815,40.62767,19.3,5.9476,TRF2,M32 8WB
04-03-2020 03:00,27.39893,35.11976,13.5,5.03539,TRF2,M32 8WB
04-03-2020 04:00,27.02003,34.62896,14.5,4.96241,TRF2,M32 8WB
04-03-2020 05:00,27.11778,35.17429,15.5,5.25432,TRF2,M32 8WB
04-03-2020 06:00,29.53945,43.19076,15.5,8.90315,TRF2,M32 8WB
04-03-2020 07:00,50.91039,101.48738,16.4,32.98545,TRF2,M32 8WB
04-03-2020 08:00,59.15397,156.83917,null,63.70863,TRF2,M32 8WB
04-03-2020 09:00,61.28431,176.0896,18.4,74.87406,TRF2,M32 8WB
04-03-2020 10:00,58.81086,148.4955,null,58.4908,TRF2,M32 8WB
04-03-2020 11:00,59.08557,146.53228,28,57.03126,TRF2,M32 8WB
04-03-2020 12:00,55.2029,121.50128,50.2,43.23867,TRF2,M32 8WB
04-03-2020 13:00,48.85949,102.90525,48.3,35.24773,TRF2,M32 8WB
04-03-2020 14:00,42.25569,90.03528,41.5,31.16104,TRF2,M32 8WB
04-03-2020 15:00,38.97846,80.49187,27.1,27.07434,TRF2,M32 8WB
04-03-2020 16:00,44.70485,94.83425,36.7,32.69355,TRF2,M32 8WB
04-03-2020 17:00,62.75809,123.57356,38.6,39.66282,TRF2,M32 8WB
04-03-2020 18:00,67.48035,122.70102,29,36.01398,TRF2,M32 8WB
04-03-2020 19:00,66.3887,115.17536,27.1,31.81783,TRF2,M32 8WB
04-03-2020 20:00,71.42499,121.61034,30,32.73003,TRF2,M32 8WB
04-03-2020 21:00,63.94399,80.00107,21.3,10.47215,TRF2,M32 8WB
04-03-2020 22:00,67.55185,122.10115,26.1,35.57612,TRF2,M32 8WB
04-03-2020 23:00,66.06428,183.77886,25.1,76.77145,TRF2,M32 8WB
05-03-2020 00:00,58.80126,226.53335,26.1,109.39202,TRF2,M32 8WB
05-03-2020 01:00,54.3671,225.78095,27.1,111.7932,TRF2,M32 8WB
05-03-2020 02:00,51.94347,112.16239,23.2,39.27376,TRF2,M32 8WB
05-03-2020 03:00,54.17099,130.01881,30,49.46666,TRF2,M32 8WB
05-03-2020 04:00,52.46098,100.80417,21.3,31.52861,TRF2,M32 8WB
05-03-2020 05:00,40.3185,52.58636,null,8.00089,TRF2,M32 8WB
05-03-2020 06:00,43.07997,75.79425,null,21.3357,TRF2,M32 8WB
05-03-2020 07:00,52.05225,77.59628,null,16.65938,TRF2,M32 8WB
05-03-2020 08:00,59.23446,103.15226,null,28.64244,TRF2,M32 8WB
05-03-2020 09:00,57.43601,112.05317,27.1,35.62038,TRF2,M32 8WB
05-03-2020 10:00,47.37615,85.13202,20.3,24.62373,TRF2,M32 8WB
05-03-2020 11:00,37.94635,66.34727,30,18.5226,TRF2,M32 8WB
05-03-2020 12:00,36.504,65.80121,47.3,19.10714,TRF2,M32 8WB
05-03-2020 13:00,31.67063,53.40546,30.9,14.17509,TRF2,M32 8WB
05-03-2020 14:00,22.5576,33.20094,20.3,6.94141,TRF2,M32 8WB
05-03-2020 15:00,23.78957,35.38521,17.4,7.56248,TRF2,M32 8WB
05-03-2020 16:00,21.04595,28.8324,14.5,5.07819,TRF2,M32 8WB
05-03-2020 17:00,34.52553,49.14613,14.5,9.5353,TRF2,M32 8WB
05-03-2020 18:00,35.67734,45.76051,21.3,6.57607,TRF2,M32 8WB
05-03-2020 19:00,40.76606,48.27242,26.1,4.89552,TRF2,M32 8WB
05-03-2020 20:00,47.54378,50.45669,43.5,1.89975,TRF2,M32 8WB
05-03-2020 21:00,65.45424,100.91338,48.3,23.12585,TRF2,M32 8WB
05-03-2020 22:00,58.64922,80.27201,40.6,14.10202,TRF2,M32 8WB
05-03-2020 23:00,63.04158,77.21403,29,9.24303,TRF2,M32 8WB
06-03-2020 00:00,63.33429,91.90326,30.9,18.6322,TRF2,M32 8WB
06-03-2020 01:00,61.79612,106.51631,27.1,29.16575,TRF2,M32 8WB
06-03-2020 02:00,57.26757,91.42468,null,22.27668,TRF2,M32 8WB
06-03-2020 03:00,54.62626,87.26901,20.3,21.28905,TRF2,M32 8WB
06-03-2020 04:00,47.68734,82.29315,null,22.56932,TRF2,M32 8WB
06-03-2020 05:00,48.34872,87.10497,null,25.27617,TRF2,M32 8WB
06-03-2020 06:00,46.37598,100.55621,null,35.33543,TRF2,M32 8WB
06-03-2020 07:00,51.56442,140.85525,null,58.23396,TRF2,M32 8WB
06-03-2020 08:00,62.39491,199.47203,null,89.39937,TRF2,M32 8WB
06-03-2020 09:00,66.81034,258.909,null,125.28348,TRF2,M32 8WB
06-03-2020 10:00,57.05405,169.4528,null,73.30455,TRF2,M32 8WB
06-03-2020 11:00,67.0651,174.92078,null,70.34165,TRF2,M32 8WB
06-03-2020 12:00,49.20964,116.8508,59.9,44.11442,TRF2,M32 8WB
06-03-2020 13:00,40.82985,76.33304,55.1,23.15458,TRF2,M32 8WB
06-03-2020 14:00,55.86916,110.8907,50.2,35.88412,TRF2,M32 8WB
06-03-2020 15:00,45.61493,82.18379,46.4,23.84959,TRF2,M32 8WB
06-03-2020 16:00,51.46406,90.2764,45.4,25.31275,TRF2,M32 8WB
06-03-2020 17:00,33.30581,46.14978,21.3,8.37662,TRF2,M32 8WB
06-03-2020 18:00,22.04499,30.40199,14.5,5.45029,TRF2,M32 8WB
06-03-2020 19:00,29.92593,38.00248,17.4,5.26739,TRF2,M32 8WB
06-03-2020 20:00,64.19639,114.22617,25.1,32.62857,TRF2,M32 8WB
06-03-2020 21:00,82.73818,165.24245,28,53.80788,TRF2,M32 8WB
06-03-2020 22:00,66.21917,105.36804,22.2,25.53223,TRF2,M32 8WB
06-03-2020 23:00,50.49556,71.24782,19.3,13.53427,TRF2,M32 8WB
07-03-2020 00:00,54.77018,92.57295,21.3,24.65433,TRF2,M32 8WB
07-03-2020 01:00,36.63668,42.92624,16.4,4.10195,TRF2,M32 8WB
07-03-2020 02:00,29.50617,47.25171,12.6,11.57335,TRF2,M32 8WB
07-03-2020 03:00,21.31992,29.23803,13.5,5.16406,TRF2,M32 8WB
07-03-2020 04:00,15.77724,22.01065,13.5,4.06532,TRF2,M32 8WB
07-03-2020 05:00,14.56004,21.29886,null,4.39494,TRF2,M32 8WB
07-03-2020 06:00,15.42486,24.80304,8.7,6.11629,TRF2,M32 8WB
07-03-2020 07:00,18.24252,30.99012,null,8.31377,TRF2,M32 8WB
07-03-2020 08:00,25.59063,46.64943,4.8,13.73419,TRF2,M32 8WB
07-03-2020 09:00,32.78571,70.46692,2.9,24.57505,TRF2,M32 8WB
07-03-2020 10:00,35.63145,77.74905,12.6,27.46838,TRF2,M32 8WB
07-03-2020 11:00,35.66656,67.61978,13.5,20.83935,TRF2,M32 8WB
07-03-2020 12:00,27.35114,59.02358,21.3,20.65623,TRF2,M32 8WB
07-03-2020 13:00,31.64433,58.03803,16.4,17.21352,TRF2,M32 8WB
07-03-2020 14:00,39.49083,69.59088,16.4,19.63074,TRF2,M32 8WB
07-03-2020 15:00,27.71196,47.14221,7.7,12.67208,TRF2,M32 8WB
07-03-2020 16:00,25.0066,43.14525,26.1,11.82972,TRF2,M32 8WB
07-03-2020 17:00,27.17847,43.85704,30.9,10.87748,TRF2,M32 8WB
07-03-2020 18:00,24.34676,42.59772,28,11.90297,TRF2,M32 8WB
07-03-2020 19:00,23.51845,39.86008,20.3,10.65773,TRF2,M32 8WB
07-03-2020 20:00,14.53618,24.41977,28,6.44591,TRF2,M32 8WB
07-03-2020 21:00,12.37554,23.26996,11.6,7.10516,TRF2,M32 8WB
07-03-2020 22:00,15.64808,29.23803,10.6,8.86313,TRF2,M32 8WB
07-03-2020 23:00,11.4981,20.25856,11.6,5.71342,TRF2,M32 8WB
08-03-2020 00:00,9.47224,20.42282,7.7,7.14178,TRF2,M32 8WB
08-03-2020 01:00,7.64843,17.54428,5.8,6.4539,TRF2,M32 8WB
08-03-2020 02:00,7.21802,14.58368,5.8,4.80376,TRF2,M32 8WB
08-03-2020 03:00,7.52297,13.65164,5.8,3.99702,TRF2,M32 8WB
08-03-2020 04:00,4.69282,7.78528,1,2.01685,TRF2,M32 8WB
08-03-2020 05:00,5.31412,7.67562,-1,1.54014,TRF2,M32 8WB
08-03-2020 06:00,4.39048,6.41463,1.9,1.32012,TRF2,M32 8WB
08-03-2020 07:00,9.84506,12.99373,2.9,2.05352,TRF2,M32 8WB
08-03-2020 08:00,20.63496,28.61911,7.7,5.20713,TRF2,M32 8WB
08-03-2020 09:00,22.84702,38.87155,5.8,10.45092,TRF2,M32 8WB
08-03-2020 10:00,15.14718,27.74189,11.6,8.21406,TRF2,M32 8WB
08-03-2020 11:00,9.91891,21.10796,7.7,7.29731,TRF2,M32 8WB
08-03-2020 12:00,11.68895,24.45234,6.8,8.32407,TRF2,M32 8WB
08-03-2020 13:00,12.30204,26.86468,12.6,9.49751,TRF2,M32 8WB
08-03-2020 14:00,13.71911,28.61911,23.2,9.71753,TRF2,M32 8WB
08-03-2020 15:00,17.87327,33.27931,18.4,10.04755,TRF2,M32 8WB
08-03-2020 16:00,16.38317,32.18279,14.5,10.30424,TRF2,M32 8WB
08-03-2020 17:00,17.43145,28.56428,15.5,7.26064,TRF2,M32 8WB
08-03-2020 18:00,22.34078,36.67851,17.4,9.35083,TRF2,M32 8WB
08-03-2020 19:00,11.31555,14.85781,5.8,2.3102,TRF2,M32 8WB
08-03-2020 20:00,43.5132,70.67056,11.6,17.71156,TRF2,M32 8WB
08-03-2020 21:00,40.6022,56.96409,11.6,10.67094,TRF2,M32 8WB
08-03-2020 22:00,12.8943,16.88637,8.7,2.60356,TRF2,M32 8WB
08-03-2020 23:00,11.59108,15.07712,8.7,2.27354,TRF2,M32 8WB
09-03-2020 00:00,6.93228,10.36209,10.6,2.23686,TRF2,M32 8WB
09-03-2020 01:00,3.38258,5.70949,9.7,1.51757,TRF2,M32 8WB
09-03-2020 02:00,3.0422,4.33701,7.7,0.84445,TRF2,M32 8WB
09-03-2020 03:00,3.09571,4.44681,9.7,0.88117,TRF2,M32 8WB
09-03-2020 04:00,3.92478,5.0507,16.4,0.73431,TRF2,M32 8WB
09-03-2020 05:00,3.37858,4.39191,10.6,0.66088,TRF2,M32 8WB
09-03-2020 06:00,4.23601,6.09378,18.4,1.21161,TRF2,M32 8WB
09-03-2020 07:00,9.24102,15.1521,14.5,3.85511,TRF2,M32 8WB
09-03-2020 08:00,12.60941,17.73234,15.5,3.34109,TRF2,M32 8WB
09-03-2020 09:00,19.00505,27.44945,17.4,5.5073,TRF2,M32 8WB
09-03-2020 10:00,14.04138,21.19098,22.2,4.66284,TRF2,M32 8WB
09-03-2020 11:00,null,null,null,null,TRF2,M32 8WB
09-03-2020 12:00,10.40507,15.86578,20.3,3.56139,TRF2,M32 8WB
09-03-2020 13:00,16.03936,33.37853,24.2,11.30831,TRF2,M32 8WB
09-03-2020 14:00,13.43495,29.53561,20.3,10.50058,TRF2,M32 8WB
09-03-2020 15:00,23.16447,45.40139,13.5,14.50254,TRF2,M32 8WB
09-03-2020 16:00,50.53224,102.60604,20.3,33.96165,TRF2,M32 8WB
09-03-2020 17:00,38.58819,83.06203,14.5,29.00509,TRF2,M32 8WB
09-03-2020 18:00,34.13973,69.8314,7.7,23.2775,TRF2,M32 8WB
09-03-2020 19:00,29.12831,56.60077,4.8,17.91707,TRF2,M32 8WB
09-03-2020 20:00,23.70368,46.33467,4.8,14.75955,TRF2,M32 8WB
09-03-2020 21:00,17.81807,32.06096,2.9,9.28897,TRF2,M32 8WB
09-03-2020 22:00,19.63589,29.20621,3.9,6.2416,TRF2,M32 8WB
09-03-2020 23:00,6.99115,10.65039,1.9,2.38649,TRF2,M32 8WB
10-03-2020 00:00,5.25953,7.90544,5.8,1.72562,TRF2,M32 8WB
10-03-2020 01:00,6.54646,8.57562,4.8,1.32339,TRF2,M32 8WB
10-03-2020 02:00,4.25715,5.49719,5.8,0.80874,TRF2,M32 8WB
10-03-2020 03:00,3.81598,5.11239,3.9,0.8455,TRF2,M32 8WB
10-03-2020 04:00,6.46021,7.53115,3.9,0.69845,TRF2,M32 8WB
10-03-2020 05:00,6.87908,8.79551,2.9,1.24986,TRF2,M32 8WB
10-03-2020 06:00,11.5537,15.61203,1.9,2.64677,TRF2,M32 8WB
10-03-2020 07:00,15.05146,26.60641,3.9,7.53594,TRF2,M32 8WB
10-03-2020 08:00,22.59423,40.34939,4.8,11.57962,TRF2,M32 8WB
10-03-2020 09:00,20.82258,39.08504,2.9,11.91046,TRF2,M32 8WB
10-03-2020 10:00,19.84981,37.43588,3.9,11.46934,TRF2,M32 8WB
10-03-2020 11:00,19.41422,36.83119,2.9,11.35905,TRF2,M32 8WB
10-03-2020 12:00,17.51467,31.7188,3.9,9.2637,TRF2,M32 8WB
10-03-2020 13:00,10.41663,15.99683,2.9,3.63931,TRF2,M32 8WB
10-03-2020 14:00,16.30544,26.05669,3.9,6.3596,TRF2,M32 8WB
10-03-2020 15:00,12.44363,18.30565,14.5,3.82311,TRF2,M32 8WB
10-03-2020 16:00,12.34623,17.70096,21.3,3.49227,TRF2,M32 8WB
10-03-2020 17:00,10.40766,14.12779,15.5,2.42621,TRF2,M32 8WB
10-03-2020 18:00,9.82805,12.5336,15.5,1.76451,TRF2,M32 8WB
10-03-2020 19:00,10.97967,13.79795,14.5,1.83804,TRF2,M32 8WB
10-03-2020 20:00,13.22655,16.32666,13.5,2.02184,TRF2,M32 8WB
10-03-2020 21:00,19.40354,23.91279,21.3,2.94086,TRF2,M32 8WB
10-03-2020 22:00,26.21711,35.29198,20.3,5.91847,TRF2,M32 8WB
10-03-2020 23:00,13.9127,15.94186,11.6,1.32339,TRF2,M32 8WB
11-03-2020 00:00,12.28166,13.57807,9.7,0.8455,TRF2,M32 8WB
11-03-2020 01:00,9.66567,10.56863,13.5,0.5889,TRF2,M32 8WB
11-03-2020 02:00,11.75459,12.77043,12.6,0.66251,TRF2,M32 8WB
11-03-2020 03:00,9.54863,10.73377,8.7,0.77293,TRF2,M32 8WB
11-03-2020 04:00,6.24454,7.48611,9.7,0.80973,TRF2,M32 8WB
11-03-2020 05:00,6.62429,8.09161,11.6,0.95696,TRF2,M32 8WB
11-03-2020 06:00,18.07194,26.31149,11.6,5.37369,TRF2,M32 8WB
11-03-2020 07:00,45.64824,80.75094,16.4,22.89338,TRF2,M32 8WB
11-03-2020 08:00,52.36414,118.73195,14.5,43.28396,TRF2,M32 8WB
11-03-2020 09:00,53.44001,120.82365,20.3,43.94647,TRF2,M32 8WB
11-03-2020 10:00,39.77341,80.97111,24.2,26.86844,TRF2,M32 8WB
11-03-2020 11:00,23.35647,47.22856,20.3,15.56897,TRF2,M32 8WB
11-03-2020 12:00,11.0523,24.93536,7.7,9.0543,TRF2,M32 8WB
11-03-2020 13:00,10.74983,23.50419,9.7,8.31818,TRF2,M32 8WB
11-03-2020 14:00,21.86083,39.41218,8.7,11.44669,TRF2,M32 8WB
11-03-2020 15:00,25.2522,45.90748,14.5,13.47103,TRF2,M32 8WB
11-03-2020 16:00,17.74888,30.16463,18.4,8.09734,TRF2,M32 8WB
11-03-2020 17:00,20.85112,36.93516,10.6,10.48973,TRF2,M32 8WB
11-03-2020 18:00,13.24854,27.35734,7.7,9.20152,TRF2,M32 8WB
11-03-2020 19:00,22.91086,40.2929,6.8,11.33627,TRF2,M32 8WB
11-03-2020 20:00,17.73694,28.40319,4.8,6.95635,TRF2,M32 8WB
11-03-2020 21:00,12.74592,22.67852,6.8,6.47787,TRF2,M32 8WB
11-03-2020 22:00,5.92205,9.08242,6.8,2.06114,TRF2,M32 8WB
11-03-2020 23:00,4.38496,7.37602,5.8,1.95072,TRF2,M32 8WB
12-03-2020 00:00,5.37633,6.10999,7.7,0.47848,TRF2,M32 8WB
12-03-2020 01:00,2.18068,3.1601,6.8,0.63876,TRF2,M32 8WB
12-03-2020 02:00,1.3516,2.42519,7.7,0.70018,TRF2,M32 8WB
12-03-2020 03:00,1.40672,2.48031,7.7,0.70018,TRF2,M32 8WB
12-03-2020 04:00,2.46644,3.03149,13.5,0.36852,TRF2,M32 8WB
12-03-2020 05:00,2.89213,4.07873,11.6,0.77388,TRF2,M32 8WB
12-03-2020 06:00,8.78107,12.5669,10.6,2.46905,TRF2,M32 8WB
12-03-2020 07:00,15.35569,25.24403,10.6,6.44901,TRF2,M32 8WB
12-03-2020 08:00,48.68595,99.65329,21.3,33.24003,TRF2,M32 8WB
12-03-2020 09:00,29.77501,62.99984,22.2,21.66867,TRF2,M32 8WB
12-03-2020 10:00,16.36129,36.92904,17.4,13.41394,TRF2,M32 8WB
12-03-2020 11:00,13.25043,30.31488,16.4,11.12915,TRF2,M32 8WB
12-03-2020 12:00,11.49949,25.79521,17.4,9.32342,TRF2,M32 8WB
12-03-2020 13:00,12.38312,24.36214,16.4,7.81251,TRF2,M32 8WB
12-03-2020 14:00,9.72323,24.5275,16.4,9.65509,TRF2,M32 8WB
12-03-2020 15:00,13.39847,26.6771,20.3,8.6601,TRF2,M32 8WB
12-03-2020 16:00,10.47341,21.66136,18.4,7.29659,TRF2,M32 8WB
12-03-2020 17:00,20.46708,35.44085,17.4,9.76564,TRF2,M32 8WB
12-03-2020 18:00,11.12618,15.92909,14.5,3.13238,TRF2,M32 8WB
12-03-2020 19:00,15.96615,25.68497,15.5,6.33845,TRF2,M32 8WB
12-03-2020 20:00,13.16,18.18893,8.7,3.27978,TRF2,M32 8WB
12-03-2020 21:00,10.63983,15.04721,5.8,2.87442,TRF2,M32 8WB
12-03-2020 22:00,9.85605,12.51178,7.7,1.73202,TRF2,M32 8WB
12-03-2020 23:00,6.5046,10.96848,10.6,2.91127,TRF2,M32 8WB
13-03-2020 00:00,6.69943,7.71652,9.7,0.66333,TRF2,M32 8WB
13-03-2020 01:00,3.71794,5.15116,12.6,0.93472,TRF2,M32 8WB
13-03-2020 02:00,5.04022,6.56773,11.6,0.99622,TRF2,M32 8WB
13-03-2020 03:00,4.28553,5.07757,13.5,0.51656,TRF2,M32 8WB
13-03-2020 04:00,3.71564,5.24314,13.5,0.99622,TRF2,M32 8WB
13-03-2020 05:00,3.33622,4.58085,13.5,0.81173,TRF2,M32 8WB
13-03-2020 06:00,2.48483,4.69123,10.6,1.43898,TRF2,M32 8WB
13-03-2020 07:00,17.8438,30.68619,13.5,8.37559,TRF2,M32 8WB
13-03-2020 08:00,31.9049,47.51944,12.6,10.18354,TRF2,M32 8WB
13-03-2020 09:00,34.73151,58.88879,17.4,15.75496,TRF2,M32 8WB
13-03-2020 10:00,33.17786,57.67459,7.7,15.97635,TRF2,M32 8WB
13-03-2020 11:00,21.76345,39.07522,8.7,11.29044,TRF2,M32 8WB
13-03-2020 12:00,16.85022,31.95558,7.7,9.85147,TRF2,M32 8WB
13-03-2020 13:00,24.17052,51.38281,18.4,17.7474,TRF2,M32 8WB
